filename,width,height,class,xmin,ymin,xmax,ymax
LV_pilot_5424460.jpg,750,750,canoe,399,158,469,197
LV_pilot_5424460.jpg,750,750,canoe,356,297,422,344
LV_pilot_5424460.jpg,750,750,canoe,273,415,344,454
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,86,707,105,720
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,91,694,127,720
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,73,671,118,698
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,104,669,146,703
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,109,659,146,687
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,118,654,153,684
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,131,645,168,677
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,171,670,206,694
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,145,638,187,674
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,153,639,193,670
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,153,629,193,662
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,154,620,198,657
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,166,617,202,650
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,162,606,198,641
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,176,615,214,647
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,182,612,216,641
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,194,609,236,638
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,211,600,250,631
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,218,589,251,622
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,222,582,254,616
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,232,582,265,616
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,255,584,290,619
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,299,532,326,571
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,322,486,365,506
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,327,476,365,497
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,366,428,393,460
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,362,420,396,450
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,369,417,397,444
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,375,410,403,440
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,358,394,408,434
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,407,396,437,422
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,362,381,399,409
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,333,363,371,384
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,326,343,377,382
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,360,338,393,358
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,342,340,369,361
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,362,348,399,370
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,327,321,371,344
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,414,300,458,316
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,418,293,457,307
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,431,286,473,301
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,418,275,464,289
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,403,246,440,263
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,391,237,431,255
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,435,246,472,259
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,441,236,478,255
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,435,224,478,245
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,499,244,537,262
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,479,197,516,217
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,477,188,519,209
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,450,203,490,222
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,447,190,495,217
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,423,186,457,197
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,395,161,430,179
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,409,152,452,166
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,408,145,452,159
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,422,144,460,152
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,425,139,468,148
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,418,131,461,141
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,413,124,464,136
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,435,116,473,128
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,483,14,519,38
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,474,37,513,56
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,467,43,507,58
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,463,47,503,65
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,457,62,495,80
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,462,71,495,86
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,477,84,503,97
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,429,75,465,97
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,439,93,480,110
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,405,312,452,330
2018-04-15 17_53_44-Lake Victoria.jpg,720,720,canoe,360,3,391,49
LV_pilot_5736750.jpg,750,750,canoe,582,579,628,649
2018-04-15 17_57_39-Lake Victoria.jpg,720,720,canoe,693,626,720,670
2018-04-15 17_57_39-Lake Victoria.jpg,720,720,canoe,385,566,433,602
2018-04-15 17_57_39-Lake Victoria.jpg,720,720,canoe,225,523,262,580
2018-04-15 17_57_39-Lake Victoria.jpg,720,720,canoe,346,413,372,459
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,249,363,268,395
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,238,363,255,395
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,189,368,211,404
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,69,392,84,428
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,208,365,217,404
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,96,387,110,424
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,218,360,227,398
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,111,384,123,423
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,86,387,97,426
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,56,387,72,432
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,229,364,249,398
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,129,377,147,421
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,293,349,301,381
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,300,346,314,376
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,365,324,377,356
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,347,334,362,358
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,381,314,399,352
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,417,302,435,334
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,541,235,563,260
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,532,248,559,271
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,525,256,551,288
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,517,261,533,289
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,507,263,524,287
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,502,265,516,308
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,492,270,503,303
2018-04-15 18_04_25-Lake Victoria.jpg,720,720,canoe,564,228,584,269
2018-04-15 17_48_32-Lake Victoria.jpg,720,720,canoe,220,424,254,442
2018-04-15 17_48_32-Lake Victoria.jpg,720,720,canoe,227,418,258,433
2018-04-15 17_48_32-Lake Victoria.jpg,720,720,canoe,213,434,247,451
2018-04-15 17_48_32-Lake Victoria.jpg,720,720,canoe,207,445,243,460
2018-04-15 17_48_32-Lake Victoria.jpg,720,720,canoe,208,457,246,473
2018-04-15 17_48_32-Lake Victoria.jpg,720,720,canoe,198,474,233,492
2018-04-15 17_48_32-Lake Victoria.jpg,720,720,canoe,190,487,226,501
2018-04-15 17_48_32-Lake Victoria.jpg,720,720,canoe,167,669,196,683
2018-04-15 17_48_32-Lake Victoria.jpg,720,720,canoe,171,627,196,661
2018-04-15 17_48_32-Lake Victoria.jpg,720,720,canoe,164,608,199,633
2018-04-15 17_48_32-Lake Victoria.jpg,720,720,canoe,174,585,200,607
2018-04-15 17_48_32-Lake Victoria.jpg,720,720,canoe,218,403,259,416
2018-04-15 17_48_32-Lake Victoria.jpg,720,720,canoe,289,424,334,460
2018-04-15 17_48_54-Lake Victoria.jpg,720,720,canoe,92,367,122,402
2018-04-15 17_48_54-Lake Victoria.jpg,720,720,canoe,260,339,287,387
2018-04-15 17_48_54-Lake Victoria.jpg,720,720,canoe,317,317,339,356
2018-04-15 17_48_54-Lake Victoria.jpg,720,720,canoe,334,301,361,333
2018-04-15 17_48_54-Lake Victoria.jpg,720,720,canoe,447,231,470,263
2018-04-15 18_03_03-Lake Victoria.jpg,720,720,canoe,169,603,208,633
2018-04-15 18_03_03-Lake Victoria.jpg,720,720,canoe,181,599,208,622
2018-04-15 18_03_03-Lake Victoria.jpg,720,720,canoe,182,585,222,608
2018-04-15 18_03_03-Lake Victoria.jpg,720,720,canoe,169,615,200,640
2018-04-15 18_03_03-Lake Victoria.jpg,720,720,canoe,155,617,184,647
2018-04-15 18_03_03-Lake Victoria.jpg,720,720,canoe,151,636,178,662
2018-04-15 18_03_03-Lake Victoria.jpg,720,720,canoe,135,646,173,672
2018-04-15 18_03_03-Lake Victoria.jpg,720,720,canoe,81,607,102,633
2018-04-15 18_03_03-Lake Victoria.jpg,720,720,canoe,254,340,304,373
2018-04-15 17_54_52-Lake Victoria.jpg,720,720,canoe,486,368,507,405
2018-04-15 17_54_52-Lake Victoria.jpg,720,720,canoe,624,385,636,420
2018-04-15 17_54_52-Lake Victoria.jpg,720,720,canoe,70,230,91,262
2018-04-15 17_54_52-Lake Victoria.jpg,720,720,canoe,92,230,121,265
2018-04-15 17_54_52-Lake Victoria.jpg,720,720,canoe,89,209,109,243
2018-04-15 17_54_52-Lake Victoria.jpg,720,720,canoe,57,143,79,189
2018-04-15 17_54_52-Lake Victoria.jpg,720,720,canoe,34,148,63,187
2018-04-15 17_54_52-Lake Victoria.jpg,720,720,canoe,169,237,191,268
2018-04-15 17_54_52-Lake Victoria.jpg,720,720,canoe,131,199,152,246
2018-04-15 17_54_52-Lake Victoria.jpg,720,720,canoe,218,287,235,337
2018-04-15 17_54_52-Lake Victoria.jpg,720,720,canoe,197,278,217,316
2018-04-15 17_54_52-Lake Victoria.jpg,720,720,canoe,311,322,335,362
LV_pilot_5151224.jpg,750,750,canoe,2,407,36,458
LV_pilot_5151224.jpg,750,750,canoe,76,322,117,369
LV_pilot_5151224.jpg,750,750,canoe,214,191,273,225
LV_pilot_5151224.jpg,750,750,canoe,224,165,280,207
LV_pilot_5151224.jpg,750,750,canoe,267,139,321,181
LV_pilot_5151224.jpg,750,750,canoe,274,110,314,144
LV_pilot_5151224.jpg,750,750,canoe,293,91,343,125
LV_pilot_5151224.jpg,750,750,canoe,309,75,356,115
LV_pilot_5151224.jpg,750,750,canoe,329,64,378,108
LV_pilot_5151224.jpg,750,750,canoe,340,51,385,97
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,689,377,709,409
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,695,387,715,416
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,495,254,511,298
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,677,372,697,410
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,702,396,720,426
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,664,369,690,402
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,710,404,720,433
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,661,358,682,395
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,614,320,645,344
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,594,252,615,296
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,675,314,699,352
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,283,258,300,301
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,220,221,252,257
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,240,206,261,248
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,273,266,293,308
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,263,283,284,323
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,308,271,324,319
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,491,535,508,592
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,402,478,446,502
2018-04-15 18_01_43-Lake Victoria.jpg,720,720,canoe,466,359,485,413
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,619,509,668,528
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,485,663,512,675
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,494,656,525,669
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,494,645,535,666
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,548,670,584,691
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,528,676,559,695
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,560,699,590,715
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,529,692,568,719
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,565,658,599,680
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,557,664,600,689
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,561,648,603,671
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,549,641,588,659
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,555,633,599,654
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,622,495,668,513
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,687,539,711,565
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,670,494,703,518
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,620,481,668,503
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,681,469,712,493
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,655,357,711,385
2018-04-15 17_53_26-Lake Victoria.jpg,720,720,canoe,293,295,327,341
LV_pilot_5716083.jpg,750,750,canoe,411,542,484,589
2018-04-15 18_03_06-Lake Victoria.jpg,720,720,canoe,395,246,441,277
2018-04-15 18_03_06-Lake Victoria.jpg,720,720,canoe,412,228,454,255
2018-04-15 18_03_06-Lake Victoria.jpg,720,720,canoe,391,259,425,293
2018-04-15 18_03_06-Lake Victoria.jpg,720,720,canoe,426,218,464,246
2018-04-15 18_03_06-Lake Victoria.jpg,720,720,canoe,415,239,449,270
2018-04-15 18_03_06-Lake Victoria.jpg,720,720,canoe,400,254,436,283
2018-04-15 18_03_06-Lake Victoria.jpg,720,720,canoe,381,278,419,306
2018-04-15 18_03_06-Lake Victoria.jpg,720,720,canoe,322,244,349,270
2018-04-15 17_58_47-Lake Victoria.jpg,720,720,canoe,634,82,667,100
2018-04-15 17_58_47-Lake Victoria.jpg,720,720,canoe,550,292,573,309
2018-04-15 17_58_47-Lake Victoria.jpg,720,720,canoe,540,306,572,319
2018-04-15 17_58_47-Lake Victoria.jpg,720,720,canoe,415,492,438,509
2018-04-15 17_58_47-Lake Victoria.jpg,720,720,canoe,439,469,462,488
2018-04-15 17_58_47-Lake Victoria.jpg,720,720,canoe,429,469,451,490
2018-04-15 17_58_47-Lake Victoria.jpg,720,720,canoe,504,359,526,376
2018-04-15 17_58_47-Lake Victoria.jpg,720,720,canoe,430,483,450,493
2018-04-15 17_58_47-Lake Victoria.jpg,720,720,canoe,427,421,454,448
2018-04-15 17_58_47-Lake Victoria.jpg,720,720,canoe,362,471,396,497
2018-04-15 17_58_47-Lake Victoria.jpg,720,720,canoe,375,323,414,343
2018-04-15 17_58_47-Lake Victoria.jpg,720,720,canoe,293,491,320,523
2018-04-15 17_58_47-Lake Victoria.jpg,720,720,canoe,191,297,210,330
2018-04-15 17_47_54-Lake Victoria.jpg,720,720,canoe,326,367,391,396
2018-04-15 17_52_24-Lake Victoria.jpg,720,720,canoe,295,382,327,405
2018-04-15 17_52_24-Lake Victoria.jpg,720,720,canoe,306,367,335,392
2018-04-15 17_52_24-Lake Victoria.jpg,720,720,canoe,315,349,347,374
2018-04-15 17_52_24-Lake Victoria.jpg,720,720,canoe,445,214,480,233
LV_pilot_5244321.jpg,750,750,canoe,274,628,338,699
LV_pilot_5124445.jpg,750,750,canoe,638,162,720,238
LV_pilot_5119101.jpg,750,750,canoe,501,522,542,604
LV_pilot_5119101.jpg,750,750,canoe,384,565,420,646
LV_pilot_5119101.jpg,750,750,canoe,363,576,400,650
2018-04-15 18_02_53-Lake Victoria.jpg,720,720,canoe,259,45,273,93
2018-04-15 18_02_53-Lake Victoria.jpg,720,720,canoe,450,352,477,387
2018-04-15 17_52_42-Lake Victoria.jpg,720,720,canoe,296,387,332,400
2018-04-15 17_52_42-Lake Victoria.jpg,720,720,canoe,263,362,311,376
2018-04-15 17_52_42-Lake Victoria.jpg,720,720,canoe,232,444,284,465
2018-04-15 18_01_46-Lake Victoria.jpg,720,720,canoe,559,426,572,470
2018-04-15 18_01_46-Lake Victoria.jpg,720,720,canoe,432,382,447,403
2018-04-15 18_01_46-Lake Victoria.jpg,720,720,canoe,441,383,455,417
2018-04-15 18_01_46-Lake Victoria.jpg,720,720,canoe,465,356,482,396
2018-04-15 18_01_46-Lake Victoria.jpg,720,720,canoe,452,386,465,422
2018-04-15 18_01_46-Lake Victoria.jpg,720,720,canoe,477,383,496,418
2018-04-15 18_01_46-Lake Victoria.jpg,720,720,canoe,425,352,442,392
2018-04-15 18_01_46-Lake Victoria.jpg,720,720,canoe,275,396,293,434
2018-04-15 18_01_46-Lake Victoria.jpg,720,720,canoe,262,387,279,439
2018-04-15 18_01_46-Lake Victoria.jpg,720,720,canoe,238,383,255,433
LV_pilot_5337913.jpg,750,750,canoe,52,585,82,664
LV_pilot_5337913.jpg,750,750,canoe,79,582,114,644
LV_pilot_5337913.jpg,750,750,canoe,215,531,246,593
LV_pilot_5337913.jpg,750,750,canoe,171,504,202,578
LV_pilot_5337913.jpg,750,750,canoe,150,552,183,621
LV_pilot_5337913.jpg,750,750,canoe,26,596,68,677
LV_pilot_5337913.jpg,750,750,canoe,568,488,601,569
LV_pilot_5337913.jpg,750,750,canoe,610,489,647,570
LV_pilot_5337913.jpg,750,750,canoe,632,478,672,559
LV_pilot_5337913.jpg,750,750,canoe,678,456,706,513
LV_pilot_5337913.jpg,750,750,canoe,722,421,747,506
LV_pilot_5111076.jpg,750,750,canoe,467,57,520,119
2018-04-15 18_02_49-Lake Victoria.jpg,720,720,canoe,400,394,423,430
2018-04-15 17_51_03-Lake Victoria.jpg,720,720,canoe,395,354,414,371
2018-04-15 17_51_03-Lake Victoria.jpg,720,720,canoe,395,341,414,357
2018-04-15 17_51_03-Lake Victoria.jpg,720,720,canoe,382,370,407,390
2018-04-15 17_51_03-Lake Victoria.jpg,720,720,canoe,382,378,404,397
2018-04-15 17_51_03-Lake Victoria.jpg,720,720,canoe,376,389,396,404
2018-04-15 17_51_03-Lake Victoria.jpg,720,720,canoe,368,395,391,412
2018-04-15 17_51_03-Lake Victoria.jpg,720,720,canoe,364,404,383,421
2018-04-15 17_51_03-Lake Victoria.jpg,720,720,canoe,348,411,377,432
2018-04-15 17_51_03-Lake Victoria.jpg,720,720,canoe,349,419,372,438
2018-04-15 17_51_03-Lake Victoria.jpg,720,720,canoe,333,422,370,449
2018-04-15 17_51_03-Lake Victoria.jpg,720,720,canoe,330,439,355,460
2018-04-15 17_51_03-Lake Victoria.jpg,720,720,canoe,312,433,345,468
LV_pilot_5148473.jpg,750,750,canoe,75,200,116,251
LV_pilot_5148473.jpg,750,750,canoe,59,198,89,256
LV_pilot_5148473.jpg,750,750,canoe,17,233,62,277
LV_pilot_5148473.jpg,750,750,canoe,4,231,49,288
LV_pilot_5148473.jpg,750,750,canoe,1,254,31,297
2018-04-15 17_53_11-Lake Victoria.jpg,720,720,canoe,317,229,351,251
2018-04-15 17_53_11-Lake Victoria.jpg,720,720,canoe,288,264,326,282
2018-04-15 17_53_11-Lake Victoria.jpg,720,720,canoe,269,290,305,311
2018-04-15 17_53_11-Lake Victoria.jpg,720,720,canoe,232,267,262,290
2018-04-15 17_57_44-Lake Victoria.jpg,720,720,canoe,194,499,206,536
2018-04-15 17_57_44-Lake Victoria.jpg,720,720,canoe,399,390,417,421
2018-04-15 17_57_44-Lake Victoria.jpg,720,720,canoe,366,371,381,404
2018-04-15 17_57_44-Lake Victoria.jpg,720,720,canoe,377,373,392,404
2018-04-15 17_57_44-Lake Victoria.jpg,720,720,canoe,420,387,431,421
2018-04-15 17_57_44-Lake Victoria.jpg,720,720,canoe,426,380,438,421
2018-04-15 17_57_44-Lake Victoria.jpg,720,720,canoe,229,484,244,506
2018-04-15 17_57_44-Lake Victoria.jpg,720,720,canoe,226,484,238,514
2018-04-15 17_57_44-Lake Victoria.jpg,720,720,canoe,220,491,228,517
2018-04-15 17_57_44-Lake Victoria.jpg,720,720,canoe,213,493,220,518
2018-04-15 17_57_44-Lake Victoria.jpg,720,720,canoe,208,493,213,519
2018-04-15 17_57_44-Lake Victoria.jpg,720,720,canoe,223,442,255,472
2018-04-15 17_57_44-Lake Victoria.jpg,720,720,canoe,615,405,639,443
2018-04-15 17_57_44-Lake Victoria.jpg,720,720,canoe,525,335,562,356
LV_pilot_5173787.jpg,750,750,canoe,675,36,719,114
LV_pilot_5173787.jpg,750,750,canoe,659,64,689,130
LV_pilot_5173787.jpg,750,750,canoe,620,48,643,119
LV_pilot_5173787.jpg,750,750,canoe,596,53,628,122
LV_pilot_5173787.jpg,750,750,canoe,553,48,579,117
LV_pilot_5173787.jpg,750,750,canoe,529,1,558,57
2018-04-15 17_57_58-Lake Victoria.jpg,720,720,canoe,609,269,647,308
2018-04-15 17_57_58-Lake Victoria.jpg,720,720,canoe,487,391,518,415
2018-04-15 17_57_58-Lake Victoria.jpg,720,720,canoe,472,391,487,428
2018-04-15 17_57_58-Lake Victoria.jpg,720,720,canoe,446,397,471,430
2018-04-15 17_57_58-Lake Victoria.jpg,720,720,canoe,419,413,436,450
2018-04-15 17_57_58-Lake Victoria.jpg,720,720,canoe,302,473,333,508
2018-04-15 17_57_58-Lake Victoria.jpg,720,720,canoe,334,286,351,324
LV_pilot_5148472.jpg,750,750,canoe,1,526,35,560
LV_pilot_5148472.jpg,750,750,canoe,53,546,102,585
LV_pilot_5148472.jpg,750,750,canoe,45,557,96,602
LV_pilot_5148472.jpg,750,750,canoe,42,586,78,638
LV_pilot_5148472.jpg,750,750,canoe,17,614,55,663
LV_pilot_5148472.jpg,750,750,canoe,44,468,97,528
LV_pilot_5148472.jpg,750,750,canoe,29,485,100,553
LV_pilot_5148472.jpg,750,750,canoe,1,408,52,445
LV_pilot_5148472.jpg,750,750,canoe,635,282,660,333
LV_pilot_5148472.jpg,750,750,canoe,686,273,723,321
LV_pilot_5148472.jpg,750,750,canoe,716,252,746,305
LV_pilot_5148472.jpg,750,750,canoe,668,266,705,321
LV_pilot_5148472.jpg,750,750,canoe,661,281,698,333
LV_pilot_5148472.jpg,750,750,canoe,306,334,368,426
LV_pilot_5148472.jpg,750,750,canoe,258,216,312,279
LV_pilot_5148472.jpg,750,750,canoe,87,132,160,231
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,578,349,613,378
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,527,360,551,397
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,502,345,527,380
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,490,337,514,372
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,438,306,449,339
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,430,297,449,327
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,418,297,434,335
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,407,294,427,326
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,396,286,415,319
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,387,282,401,320
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,379,277,391,310
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,362,276,379,313
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,353,272,371,297
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,341,265,355,305
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,334,262,349,295
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,321,256,341,290
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,313,246,335,283
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,279,228,296,260
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,308,243,325,275
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,327,205,337,244
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,300,230,319,267
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,291,230,308,264
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,672,508,704,535
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,226,172,257,201
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,205,107,222,154
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,288,168,311,208
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,272,214,293,253
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,110,395,125,446
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,18,337,61,359
2018-04-15 18_01_40-Lake Victoria.jpg,720,720,canoe,77,219,100,268
2018-04-15 17_50_30-Lake Victoria.jpg,720,720,canoe,297,393,332,427
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,313,548,348,555
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,311,556,347,562
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,309,562,344,568
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,310,568,343,574
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,332,649,376,665
